
------- Starting Log at: 10/09/2024, 14:00:12
This Arduino Board: Arduino Leonardo (COM4) on Port: COM4
419,1315,693,1836,51,C
421,1315,693,1836,51,C
PC: d0Old value was: 0x2
New Debug Flags (1:Main) set to: 0x0
Don't forget to (S)ave the new value!
# Sensed: Batt Remaining = 51%, 30:36, BatV Internal: 1315, BatV: 1315, Status = 0xD CHRG AC BatPres
Sending: Batt Remaining = 100%, 120:0, BatV Internal: 1315, BatV: 1315, Status = 0x104 AC FULL
Comms with PC (neg=bad): 2,3
PC: d2Old value was: 0x0
New Debug Flags (1:Main) set to: 0x2
Don't forget to (S)ave the new value!
Seconds,VBat,A2Dval,SecsLeft,%CapRemain,Ch/Dis
1456,1263,683,2448,68,D
1458,1263,683,2448,68,D
1460,1263,683,2448,68,D
1462,1263,683,2448,68,D
1464,1263,683,2448,68,D
1466,1263,683,2448,68,D
1468,1263,683,2448,68,D
1470,1263,683,2448,68,D
1472,1263,683,2448,68,D
1474,1263,683,2448,68,D
1476,1263,683,2448,68,D
1478,1263,683,2448,68,D
1480,1263,683,2448,68,D
1482,1263,683,2448,68,D
1484,1263,683,2448,68,D
1486,1263,683,2448,68,D
1488,1263,683,2448,68,D
1490,1263,683,2448,68,D
1492,1263,683,2448,68,D
1494,1253,681,2232,62,D
1496,1263,683,612,17,C
1498,1263,683,612,17,C
1500,1263,683,612,17,C
1502,1263,683,612,17,C
1504,1263,683,612,17,C
1506,1263,683,612,17,C
1508,1263,683,612,17,C
1510,1263,683,612,17,C
1512,1263,683,612,17,C
1514,1263,683,612,17,C
1516,1263,683,612,17,C
1518,1263,683,612,17,C
1520,1263,683,612,17,C
1522,1263,683,612,17,C
1524,1263,683,612,17,C
1526,1263,683,612,17,C
1528,1263,683,612,17,C
1530,1263,683,612,17,C
1532,1263,683,612,17,C
1534,1263,683,612,17,C
1536,1263,683,612,17,C
1538,1263,683,612,17,C
1540,1263,683,612,17,C
1542,1263,683,612,17,C
1544,1263,683,612,17,C
1546,1263,683,612,17,C
1548,1263,683,612,17,C
1550,1263,683,612,17,C
1552,1263,683,612,17,C
1554,1263,683,612,17,C
1556,1263,683,612,17,C
1558,1263,683,612,17,C
1560,1263,683,612,17,C
1562,1263,683,612,17,C
1564,1263,683,612,17,C
1566,1263,683,612,17,C
1568,1263,683,612,17,C
1570,1263,683,612,17,C
1572,1263,683,612,17,C
1574,1263,683,612,17,C
1576,1263,683,612,17,C
1578,1263,683,612,17,C
1580,1263,683,612,17,C
1582,1263,683,612,17,C
1584,1263,683,612,17,C
1586,1263,683,612,17,C
1588,1263,683,612,17,C
1590,1263,683,612,17,C
1592,1263,683,612,17,C
1594,1263,683,612,17,C
1596,1263,683,612,17,C
1598,1263,683,612,17,C
1600,1263,683,612,17,C
1602,1263,683,612,17,C
1604,1263,683,612,17,C
1606,1263,683,612,17,C
1608,1263,683,612,17,C
1610,1263,683,612,17,C
1612,1263,683,612,17,C
1614,1263,683,612,17,C
1616,1263,683,612,17,C
1618,1263,683,612,17,C
1620,1263,683,612,17,C
1622,1263,683,612,17,C
1624,1263,683,612,17,C
1626,1263,683,612,17,C
1628,1263,683,612,17,C
1630,1263,683,612,17,C
1632,1263,683,612,17,C
1634,1263,683,612,17,C
1636,1263,683,612,17,C
1638,1263,683,612,17,C
1640,1263,683,612,17,C
1642,1263,683,612,17,C
1644,1263,683,612,17,C
1646,1263,683,612,17,C
1648,1263,683,612,17,C
1650,1263,683,612,17,C
1652,1263,683,612,17,C
1654,1263,683,612,17,C
1656,1263,683,612,17,C
1658,1263,683,612,17,C
1660,1263,683,612,17,C
1662,1263,683,612,17,C
1664,1263,683,612,17,C
1666,1263,683,612,17,C
1668,1263,683,612,17,C
1670,1263,683,612,17,C
1672,1263,683,612,17,C
1674,1263,683,612,17,C
1676,1263,683,612,17,C
1678,1263,683,612,17,C
1680,1263,683,612,17,C
1682,1263,683,612,17,C
1684,1263,683,612,17,C
1686,1263,683,612,17,C
1688,1263,683,612,17,C
1690,1263,683,612,17,C
1692,1263,683,612,17,C
1694,1263,683,612,17,C
1696,1263,683,612,17,C
1698,1263,683,612,17,C
1700,1263,683,612,17,C
1702,1263,683,612,17,C
1704,1263,683,612,17,C
1706,1263,683,612,17,C
1708,1263,683,612,17,C
1710,1263,683,612,17,C
1712,1263,683,612,17,C
1714,1263,683,612,17,C
1716,1263,683,612,17,C
1718,1263,683,612,17,C
1720,1263,683,612,17,C
1722,1263,683,612,17,C
1724,1258,682,2340,65,D
1726,1263,683,612,17,C
1728,1263,683,612,17,C
1730,1263,683,612,17,C
1732,1263,683,612,17,C
1734,1263,683,612,17,C
1736,1263,683,612,17,C
1738,1258,682,2340,65,D
1740,1258,682,2340,65,D
PC: h
----Menu----

