
------- Starting Log at: 10/10/2024, 14:06:30
This Arduino Board: Arduino Leonardo (COM4) on Port: COM4
USBCDCNeeded: 1
Enabled the watchdog with max countdown of 8000 milliseconds!

Seconds,VBat,A2Dval,SecsLeft,%CapRemain,Ch/Dis
4004,1456,768,3600,100,C,1462
4006,1456,768,3600,100,C,1462
4008,1456,768,3600,100,C,1462
4010,1456,768,3600,100,C,1462
4012,1456,767,3600,100,C,1460
4014,1456,768,3600,100,C,1462
4016,1456,768,3600,100,C,1462
4018,1456,768,3600,100,C,1462
4020,1456,768,3600,100,C,1462
4022,1456,768,3600,100,C,1462
4024,1456,767,3600,100,C,1460
4026,1456,768,3600,100,C,1462
4028,1456,768,3600,100,C,1462
4030,1456,768,3600,100,C,1462
4032,1456,768,3600,100,C,1462
4034,1456,768,3600,100,C,1462
4036,1456,767,3600,100,C,1460
4038,1456,768,3600,100,C,1462
4040,1456,768,3600,100,C,1462
4042,1456,768,3600,100,C,1462
4044,1456,768,3600,100,C,1462
4046,1456,768,3600,100,C,1462
4048,1456,768,3600,100,C,1462
4050,1456,768,3600,100,C,1462
4052,1456,768,3600,100,C,1462
4054,1456,768,3600,100,C,1462
4056,1456,768,3600,100,C,1462
4058,1456,767,3600,100,C,1460
4060,1456,768,3600,100,C,1462
4062,1456,768,3600,100,C,1462
4064,1456,768,3600,100,C,1462
4066,1456,768,3600,100,C,1462
4068,1456,767,3600,100,C,1460
4070,1456,768,3600,100,C,1462
4072,1456,768,3600,100,C,1462
4074,1456,768,3600,100,C,1462
4076,1456,768,3600,100,C,1462
4078,1456,768,3600,100,C,1462
4080,1456,768,3600,100,C,1462
4082,1456,768,3600,100,C,1462
4084,1456,768,3600,100,C,1462
4086,1456,768,3600,100,C,1462
4088,1456,767,3600,100,C,1460
4090,1456,768,3600,100,C,1462
4092,1456,768,3600,100,C,1462
4094,1456,768,3600,100,C,1462
4096,1456,768,3600,100,C,1462
4098,1456,768,3600,100,C,1462
4100,1456,768,3600,100,C,1462
4102,1456,768,3600,100,C,1462
4104,1456,768,3600,100,C,1462
4106,1456,768,3600,100,C,1462
4108,1456,768,3600,100,C,1462
4110,1456,768,3600,100,C,1462
4112,1456,768,3600,100,C,1462
4114,1456,768,3600,100,C,1462
4116,1456,768,3600,100,C,1462
4118,1456,768,3600,100,C,1462
4120,1456,768,3600,100,C,1462
4122,1456,768,3600,100,C,1462
4124,1456,768,3600,100,C,1462
4126,1456,768,3600,100,C,1462
4128,1456,768,3600,100,C,1462
4130,1456,767,3600,100,C,1460
4132,1456,768,3600,100,C,1462
4134,1456,768,3600,100,C,1462
4136,1456,768,3600,100,C,1462
4138,1456,768,3600,100,C,1462
4140,1456,768,3600,100,C,1462
4142,1456,768,3600,100,C,1462
4144,1456,768,3600,100,C,1462
4146,1456,768,3600,100,C,1462
4148,1456,768,3600,100,C,1462
4150,1456,768,3600,100,C,1462
4152,1456,768,3600,100,C,1462
4154,1456,768,3600,100,C,1462
4156,1456,768,3600,100,C,1462
4158,1456,768,3600,100,C,1462
4160,1456,768,3600,100,C,1462
4162,1456,767,3600,100,C,1460
4164,1456,768,3600,100,C,1462
4166,1456,768,3600,100,C,1462
4168,1456,768,3600,100,C,1462
4170,1456,768,3600,100,C,1462
4172,1456,768,3600,100,C,1462
4174,1456,768,3600,100,C,1462
4176,1456,768,3600,100,C,1462
4178,1456,768,3600,100,C,1462
4180,1456,768,3600,100,C,1462
4182,1456,768,3600,100,C,1462
4184,1456,768,3600,100,C,1462
4186,1456,768,3600,100,C,1462
4188,1456,768,3600,100,C,1462
4190,1456,768,3600,100,C,1462
4192,1456,768,3600,100,C,1462
4194,1456,768,3600,100,C,1462
4196,1456,768,3600,100,C,1462
4198,1456,768,3600,100,C,1462
4200,1456,768,3600,100,C,1462
4202,1456,768,3600,100,C,1462
4204,1456,768,3600,100,C,1462
4206,1456,767,3600,100,C,1460
4208,1456,768,3600,100,C,1462
4210,1456,768,3600,100,C,1462
4212,1456,768,3600,100,C,1462
4214,1456,768,3600,100,C,1462
4216,1456,768,3600,100,C,1462
4218,1456,768,3600,100,C,1462
4220,1456,768,3600,100,C,1462
4222,1456,768,3600,100,C,1462
4224,1456,768,3600,100,C,1462
4226,1456,768,3600,100,C,1462
4228,1456,768,3600,100,C,1462
4230,1456,768,3600,100,C,1462
4232,1456,768,3600,100,C,1462
4234,1456,768,3600,100,C,1462
4236,1456,768,3600,100,C,1462
4238,1456,768,3600,100,C,1462
4240,1456,768,3600,100,C,1462
4242,1456,768,3600,100,C,1462
4244,1456,767,3600,100,C,1460
4246,1456,768,3600,100,C,1462
4248,1456,768,3600,100,C,1462
4250,1456,768,3600,100,C,1462
4252,1456,768,3600,100,C,1462
4254,1456,768,3600,100,C,1462
4256,1456,768,3600,100,C,1462
4258,1456,767,3600,100,C,1460
4260,1456,768,3600,100,C,1462
4262,1456,768,3600,100,C,1462
4264,1456,768,3600,100,C,1462
4266,1456,768,3600,100,C,1462
4268,1456,768,3600,100,C,1462
4270,1456,768,3600,100,C,1462
4272,1456,768,3600,100,C,1462
4274,1456,768,3600,100,C,1462
4276,1456,768,3600,100,C,1462
4278,1456,767,3600,100,C,1460
4280,1456,768,3600,100,C,1462
4282,1456,768,3600,100,C,1462
4284,1456,768,3600,100,C,1462
4286,1456,768,3600,100,C,1462
4288,1456,768,3600,100,C,1462
4290,1456,767,3600,100,C,1460
4292,1456,768,3600,100,C,1462
4294,1456,768,3600,100,C,1462
4296,1456,768,3600,100,C,1462
4298,1456,768,3600,100,C,1462
4300,1456,768,3600,100,C,1462
4302,1456,768,3600,100,C,1462
4304,1456,768,3600,100,C,1462
4306,1456,768,3600,100,C,1462
4308,1456,768,3600,100,C,1462
4310,1456,768,3600,100,C,1462
4312,1456,768,3600,100,C,1462
4314,1456,768,3600,100,C,1462
4316,1456,768,3600,100,C,1462
4318,1456,768,3600,100,C,1462
4320,1456,765,3600,100,C,1456
4322,1456,768,3600,100,C,1462
4324,1456,768,3600,100,C,1462
4326,1456,768,3600,100,C,1462
4328,1456,768,3600,100,C,1462
4330,1456,767,3600,100,C,1460
4332,1456,768,3600,100,C,1462
4334,1456,768,3600,100,C,1462
4336,1456,768,3600,100,C,1462
4338,1456,768,3600,100,C,1462
4340,1456,767,3600,100,C,1460
4342,1456,768,3600,100,C,1462
4344,1456,768,3600,100,C,1462
4346,1456,768,3600,100,C,1462
4348,1456,767,3600,100,C,1460
4350,1456,767,3600,100,C,1460
4352,1456,767,3600,100,C,1460
4354,1456,767,3600,100,C,1460
4356,1456,767,3600,100,C,1460
4358,1454,763,3600,100,C,1452
4360,1454,764,3600,100,C,1454
4362,1453,763,3600,100,C,1452
4364,1453,764,3600,100,C,1454
4366,1453,764,3600,100,C,1454
4368,1452,763,3600,100,C,1452
4370,1452,763,3600,100,C,1452
4372,1452,763,3600,100,C,1452
4374,1452,763,3600,100,C,1452
4376,1452,763,3600,100,C,1452
4378,1452,763,3600,100,C,1452
4380,1452,763,3600,100,C,1452
4382,1452,763,3600,100,C,1452
4384,1452,763,3600,100,C,1452
4386,1452,763,3600,100,C,1452
4388,1452,763,3600,100,C,1452
4390,1452,763,3600,100,C,1452
4392,1451,763,3600,100,C,1452
4394,1450,762,3600,100,C,1450
4396,1450,762,3600,100,C,1450
4398,1450,762,3600,100,C,1450
4400,1450,762,3600,100,C,1450
4402,1450,762,3600,100,C,1450
4404,1450,762,3600,100,C,1450
4406,1450,762,3600,100,C,1450
4408,1450,762,3600,100,C,1450
4410,1450,762,3600,100,C,1450
4412,1450,762,3600,100,C,1450
4414,1450,762,3600,100,C,1450
4416,1449,762,3600,100,C,1450
4418,1448,761,3600,100,C,1448
4420,1448,761,3600,100,C,1448
4422,1448,761,3600,100,C,1448
4424,1448,761,3600,100,C,1448
4426,1448,761,3600,100,C,1448
4428,1448,761,3600,100,C,1448
4430,1448,761,3600,100,C,1448
4432,1448,761,3600,100,C,1448
4434,1448,761,3600,100,C,1448
4436,1448,761,3600,100,C,1448
4438,1448,761,3600,100,C,1448
4440,1446,760,3456,96,C,1446
4442,1446,760,3456,96,C,1446
4444,1446,760,3456,96,C,1446
4446,1446,760,3456,96,C,1446
4448,1446,760,3456,96,C,1446
4450,1446,760,3456,96,C,1446
4452,1446,760,3456,96,C,1446
4454,1446,760,3456,96,C,1446
4456,1446,760,3456,96,C,1446
4458,1446,760,3456,96,C,1446
4460,1446,760,3456,96,C,1446
4462,1446,760,3456,96,C,1446
4464,1445,760,3456,96,C,1446
4466,1445,759,3456,96,C,1445
4468,1445,759,3456,96,C,1445
4470,1445,759,3456,96,C,1445

------- Starting Log at: 10/10/2024, 15:30:42
This Arduino Board: Arduino Leonardo (COM4) on Port: COM4
4478,1443,759,3312,92,C,1445
4480,1443,759,3312,92,C,1445
4482,1443,759,3312,92,C,1445
4484,1443,759,3312,92,C,1445
4486,1443,759,3312,92,C,1445
4488,1443,758,3312,92,C,1443
PC: '36W Load4490,1443,758,3312,92,C,1443

Unknown command ['36W Load].
H for Help

4492,1443,758,3312,92,C,1443
4494,1439,748,3600,100,D,1424
4496,1432,740,3600,100,D,1408
4498,1424,734,3600,100,D,1397
4500,1415,729,3600,100,D,1387
4502,1406,724,3600,100,D,1378
4504,1398,721,3600,100,D,1372
4506,1390,718,3600,100,D,1367
4508,1382,715,3600,100,D,1361
4510,1376,713,3600,100,D,1357
4512,1370,711,3528,98,D,1353
4514,1364,709,3240,90,D,1349
4516,1359,707,3096,86,D,1346
4518,1355,705,2916,81,D,1342
4520,1351,704,2736,76,D,1340
4522,1347,703,2520,70,D,1338
4524,1343,702,2340,65,D,1336
4526,1339,700,2160,60,D,1332
4528,1337,700,2016,56,D,1332
4530,1335,699,1872,52,D,1330
4532,1333,698,1872,52,D,1328
4534,1331,697,1728,48,D,1327
4536,1329,696,1584,44,D,1325
4538,1327,696,1584,44,D,1325
4540,1325,695,1440,40,D,1323
4542,1323,695,1296,36,D,1323
4544,1322,694,1296,36,D,1321
4546,1321,694,1296,36,D,1321
4548,1320,693,1152,32,D,1319
4550,1319,693,1152,32,D,1319
4552,1319,693,1152,32,D,1319
4554,1319,693,1152,32,D,1319
4556,1318,692,1152,32,D,1317
4558,1317,692,1008,28,D,1317
4560,1317,692,1008,28,D,1317
4562,1317,692,1008,28,D,1317
4564,1316,691,1008,28,D,1315
4566,1315,691,1008,28,D,1315
4568,1315,691,1008,28,D,1315
4570,1315,691,1008,28,D,1315
4572,1315,691,1008,28,D,1315
4574,1315,691,1008,28,D,1315
4576,1315,691,1008,28,D,1315
4578,1315,691,1008,28,D,1315
4580,1314,690,864,24,D,1313
4582,1313,690,864,24,D,1313
4584,1313,690,864,24,D,1313
4586,1313,690,864,24,D,1313
4588,1313,690,864,24,D,1313
4590,1313,690,864,24,D,1313
4592,1313,690,864,24,D,1313
4594,1313,690,864,24,D,1313
4596,1313,690,864,24,D,1313
4598,1313,690,864,24,D,1313
4600,1313,690,864,24,D,1313
4602,1313,690,864,24,D,1313
4604,1313,690,864,24,D,1313
4606,1313,690,864,24,D,1313
4608,1313,690,864,24,D,1313
4610,1313,690,864,24,D,1313
4612,1312,689,864,24,D,1311
4614,1312,690,864,24,D,1313
4616,1312,690,864,24,D,1313
4618,1311,690,720,20,D,1313
4620,1311,690,720,20,D,1313
4622,1311,689,720,20,D,1311
4624,1311,689,720,20,D,1311
4626,1311,689,720,20,D,1311
4628,1311,689,720,20,D,1311
4630,1311,690,720,20,D,1313
4632,1311,689,720,20,D,1311
4634,1311,689,720,20,D,1311
4636,1311,690,720,20,D,1313
4638,1311,689,720,20,D,1311
4640,1311,691,720,20,D,1315
4642,1311,691,720,20,D,1315
4644,1311,691,720,20,D,1315
4646,1311,691,720,20,D,1315
4648,1311,691,720,20,D,1315
4650,1311,691,720,20,D,1315
4652,1311,691,720,20,D,1315
4654,1311,692,720,20,D,1317
4656,1311,692,720,20,D,1317
4658,1311,691,720,20,D,1315
4660,1311,692,720,20,D,1317
4662,1311,691,720,20,D,1315
4664,1311,692,720,20,D,1317
4666,1311,691,720,20,D,1315
4668,1311,691,720,20,D,1315
4670,1311,691,720,20,D,1315
4673,1311,691,720,20,D,1315
4675,1311,691,720,20,D,1315
4677,1311,691,720,20,D,1315
4679,1311,691,720,20,D,1315
4681,1311,691,720,20,D,1315
4683,1311,691,720,20,D,1315
4685,1311,691,720,20,D,1315
4687,1311,691,720,20,D,1315
4689,1311,691,720,20,D,1315
4691,1311,691,720,20,D,1315
4693,1311,691,720,20,D,1315
4695,1311,691,720,20,D,1315
4697,1311,691,720,20,D,1315
4699,1311,691,720,20,D,1315
4701,1311,691,720,20,D,1315
4703,1311,691,720,20,D,1315
4705,1311,691,720,20,D,1315
4707,1311,691,720,20,D,1315
4709,1311,691,720,20,D,1315
4711,1311,691,720,20,D,1315
4713,1311,691,720,20,D,1315
4715,1311,691,720,20,D,1315
4717,1311,691,720,20,D,1315
4719,1311,691,720,20,D,1315
4721,1311,691,720,20,D,1315
4723,1311,691,720,20,D,1315
4725,1311,690,720,20,D,1313
4727,1311,690,720,20,D,1313
4729,1311,690,720,20,D,1313
4731,1311,690,720,20,D,1313
4733,1311,690,720,20,D,1313
4735,1311,690,720,20,D,1313
4737,1311,690,720,20,D,1313
4739,1311,690,720,20,D,1313
4741,1311,690,720,20,D,1313
4743,1311,690,720,20,D,1313
4745,1311,690,720,20,D,1313
4747,1311,690,720,20,D,1313
4749,1311,690,720,20,D,1313
4751,1311,690,720,20,D,1313
4753,1311,690,720,20,D,1313
4755,1311,690,720,20,D,1313
4757,1311,690,720,20,D,1313
4759,1311,690,720,20,D,1313
4761,1311,690,720,20,D,1313
4763,1311,690,720,20,D,1313
4765,1311,690,720,20,D,1313
4767,1311,690,720,20,D,1313
4769,1311,690,720,20,D,1313
4771,1311,690,720,20,D,1313
4773,1311,690,720,20,D,1313
4775,1311,690,720,20,D,1313
4777,1311,690,720,20,D,1313
4779,1311,690,720,20,D,1313
4781,1311,690,720,20,D,1313
4783,1311,690,720,20,D,1313
4785,1311,690,720,20,D,1313
4787,1311,690,720,20,D,1313
4789,1311,690,720,20,D,1313
4791,1311,690,720,20,D,1313
4793,1311,690,720,20,D,1313
4795,1311,690,720,20,D,1313
4797,1311,690,720,20,D,1313
4799,1311,690,720,20,D,1313
4801,1311,690,720,20,D,1313
4803,1311,690,720,20,D,1313
4805,1311,690,720,20,D,1313
4807,1311,690,720,20,D,1313
4809,1311,690,720,20,D,1313
4811,1311,690,720,20,D,1313
4813,1311,690,720,20,D,1313
4815,1311,690,720,20,D,1313
4817,1311,690,720,20,D,1313
4819,1311,690,720,20,D,1313
4821,1311,690,720,20,D,1313
4823,1311,690,720,20,D,1313
4825,1311,690,720,20,D,1313
4827,1311,690,720,20,D,1313
4829,1311,690,720,20,D,1313
4831,1311,690,720,20,D,1313
4833,1311,690,720,20,D,1313
4835,1311,690,720,20,D,1313
4837,1311,689,720,20,D,1311
4839,1310,689,720,20,D,1311
4841,1310,690,720,20,D,1313
4843,1310,690,720,20,D,1313
4845,1310,689,720,20,D,1311
4847,1310,689,720,20,D,1311
4849,1310,689,720,20,D,1311
4851,1310,689,720,20,D,1311
4853,1310,689,720,20,D,1311
4855,1310,689,720,20,D,1311
4857,1310,689,720,20,D,1311
4859,1310,689,720,20,D,1311
4861,1310,689,720,20,D,1311
4863,1310,689,720,20,D,1311
4865,1310,689,720,20,D,1311
4867,1310,689,720,20,D,1311
4869,1310,689,720,20,D,1311
4871,1310,689,720,20,D,1311
4873,1310,689,720,20,D,1311
4875,1310,689,720,20,D,1311
4877,1310,689,720,20,D,1311
4879,1310,689,720,20,D,1311
4881,1310,689,720,20,D,1311
4883,1310,689,720,20,D,1311
4885,1310,689,720,20,D,1311
4887,1310,689,720,20,D,1311
4889,1310,689,720,20,D,1311
4891,1310,689,720,20,D,1311
4893,1310,689,720,20,D,1311
4895,1310,689,720,20,D,1311
4897,1310,689,720,20,D,1311
4899,1310,689,720,20,D,1311
4901,1310,689,720,20,D,1311
4903,1310,689,720,20,D,1311
4905,1310,689,720,20,D,1311
4907,1310,689,720,20,D,1311
4909,1310,689,720,20,D,1311
4911,1310,689,720,20,D,1311
4913,1310,689,720,20,D,1311
4915,1310,689,720,20,D,1311
4917,1310,689,720,20,D,1311
4919,1310,689,720,20,D,1311
4921,1310,689,720,20,D,1311
4923,1310,689,720,20,D,1311
4925,1310,689,720,20,D,1311
4927,1310,689,720,20,D,1311
4929,1310,689,720,20,D,1311
4931,1310,689,720,20,D,1311
4933,1310,689,720,20,D,1311
4935,1310,689,720,20,D,1311
4937,1310,689,720,20,D,1311
4939,1310,689,720,20,D,1311
4941,1309,689,720,20,D,1311
4943,1309,689,720,20,D,1311
4945,1309,689,720,20,D,1311
4947,1309,689,720,20,D,1311
4949,1309,688,720,20,D,1309
4951,1309,689,720,20,D,1311
4953,1309,689,720,20,D,1311
4955,1309,689,720,20,D,1311
4957,1309,689,720,20,D,1311
4959,1309,689,720,20,D,1311
4961,1309,689,720,20,D,1311
4963,1309,689,720,20,D,1311
4965,1309,689,720,20,D,1311
4967,1309,688,720,20,D,1309
4969,1309,689,720,20,D,1311
4971,1309,689,720,20,D,1311
4973,1309,688,720,20,D,1309
4975,1309,688,720,20,D,1309
4977,1309,688,720,20,D,1309
4979,1309,689,720,20,D,1311
4981,1309,688,720,20,D,1309
4983,1309,688,720,20,D,1309
4985,1309,688,720,20,D,1309
4987,1309,688,720,20,D,1309
4989,1309,688,720,20,D,1309
4991,1309,688,720,20,D,1309
4993,1309,688,720,20,D,1309
4995,1309,688,720,20,D,1309
4997,1309,688,720,20,D,1309
4999,1309,688,720,20,D,1309
5001,1309,688,720,20,D,1309
5003,1309,688,720,20,D,1309
5005,1309,688,720,20,D,1309
5007,1309,688,720,20,D,1309
5009,1309,688,720,20,D,1309
5011,1309,688,720,20,D,1309
5013,1309,688,720,20,D,1309
5015,1309,688,720,20,D,1309
5017,1309,688,720,20,D,1309
5019,1309,688,720,20,D,1309
5021,1309,688,720,20,D,1309
5023,1309,688,720,20,D,1309
5025,1309,688,720,20,D,1309
5027,1309,688,720,20,D,1309
5029,1309,688,720,20,D,1309
5031,1309,688,720,20,D,1309
5033,1309,688,720,20,D,1309
5035,1309,688,720,20,D,1309
5037,1309,688,720,20,D,1309
5039,1309,688,720,20,D,1309
5041,1309,688,720,20,D,1309
5043,1309,688,720,20,D,1309
5045,1309,688,720,20,D,1309
5047,1309,688,720,20,D,1309
5049,1309,688,720,20,D,1309
5051,1309,688,720,20,D,1309
5053,1309,688,720,20,D,1309
5055,1309,688,720,20,D,1309
5057,1309,688,720,20,D,1309
5059,1309,688,720,20,D,1309
5061,1309,688,720,20,D,1309
5063,1309,688,720,20,D,1309
5065,1309,688,720,20,D,1309
5067,1309,688,720,20,D,1309
5069,1309,688,720,20,D,1309
5071,1308,687,684,19,D,1308
5073,1308,688,684,19,D,1309
5075,1308,688,684,19,D,1309
5077,1308,687,684,19,D,1308
5079,1308,687,684,19,D,1308
5081,1308,687,684,19,D,1308
5083,1308,687,684,19,D,1308
5085,1308,687,684,19,D,1308
5087,1308,687,684,19,D,1308
5089,1308,687,684,19,D,1308
5091,1308,687,684,19,D,1308
5093,1308,687,684,19,D,1308
5095,1308,687,684,19,D,1308
5097,1308,687,684,19,D,1308
5099,1308,687,684,19,D,1308
5101,1308,687,684,19,D,1308
5103,1308,687,684,19,D,1308
5105,1308,687,684,19,D,1308
5107,1308,687,684,19,D,1308
5109,1308,687,684,19,D,1308
5111,1308,687,684,19,D,1308
5113,1308,687,684,19,D,1308
5115,1308,687,684,19,D,1308
5117,1308,687,684,19,D,1308
5119,1308,687,684,19,D,1308
5121,1308,687,684,19,D,1308
5123,1308,687,684,19,D,1308
5125,1308,687,684,19,D,1308
5127,1308,687,684,19,D,1308
5129,1308,687,684,19,D,1308
5131,1308,687,684,19,D,1308
5133,1308,687,684,19,D,1308
5135,1308,687,684,19,D,1308
5137,1308,687,684,19,D,1308
5139,1308,687,684,19,D,1308
5141,1308,687,684,19,D,1308
5143,1308,687,684,19,D,1308
5145,1308,687,684,19,D,1308
5147,1308,687,684,19,D,1308
5149,1308,687,684,19,D,1308
5151,1308,687,684,19,D,1308
5153,1308,687,684,19,D,1308
5155,1308,687,684,19,D,1308
5157,1308,687,684,19,D,1308
5159,1308,687,684,19,D,1308
5161,1308,687,684,19,D,1308
5163,1308,687,684,19,D,1308
5165,1308,687,684,19,D,1308
5167,1308,687,684,19,D,1308
5169,1308,687,684,19,D,1308
5171,1308,687,684,19,D,1308
5173,1308,687,684,19,D,1308
5175,1307,687,684,19,D,1308
5177,1307,687,684,19,D,1308
5179,1307,687,684,19,D,1308
5181,1307,687,684,19,D,1308
5183,1307,687,684,19,D,1308
5185,1307,687,684,19,D,1308
5187,1306,687,684,19,D,1308
5189,1306,687,684,19,D,1308
5191,1305,684,684,19,D,1302
5193,1305,686,684,19,D,1306
5195,1305,686,684,19,D,1306
5197,1305,686,684,19,D,1306
5199,1305,686,684,19,D,1306
5201,1305,686,684,19,D,1306
5203,1305,686,684,19,D,1306
5205,1305,686,684,19,D,1306
5207,1305,686,684,19,D,1306
5209,1305,686,684,19,D,1306
5211,1305,686,684,19,D,1306
5213,1305,686,684,19,D,1306
5215,1305,686,684,19,D,1306
5217,1305,686,684,19,D,1306
5219,1305,686,684,19,D,1306
5221,1305,686,684,19,D,1306
5223,1305,686,684,19,D,1306
5225,1305,686,684,19,D,1306
5227,1305,686,684,19,D,1306
5229,1305,686,684,19,D,1306
5231,1305,686,684,19,D,1306
5233,1305,686,684,19,D,1306
5235,1305,686,684,19,D,1306
5237,1305,686,684,19,D,1306
5239,1305,686,684,19,D,1306
5241,1305,686,684,19,D,1306
5243,1305,686,684,19,D,1306
5245,1305,686,684,19,D,1306
5247,1305,686,684,19,D,1306
5249,1305,686,684,19,D,1306
5251,1305,686,684,19,D,1306
5253,1305,686,684,19,D,1306
5255,1305,686,684,19,D,1306
5257,1305,686,684,19,D,1306
5259,1305,686,684,19,D,1306
5261,1305,686,684,19,D,1306
5263,1305,686,684,19,D,1306
5265,1305,686,684,19,D,1306
5267,1305,686,684,19,D,1306
5269,1305,686,684,19,D,1306
5271,1305,686,684,19,D,1306
5273,1305,686,684,19,D,1306
5275,1305,686,684,19,D,1306
5277,1304,686,684,19,D,1306
5279,1304,686,684,19,D,1306
5281,1304,686,684,19,D,1306
5283,1304,685,684,19,D,1304
5285,1304,685,684,19,D,1304
5287,1304,685,684,19,D,1304
5289,1304,686,684,19,D,1306
5291,1304,685,684,19,D,1304
5293,1304,685,684,19,D,1304
5295,1304,685,684,19,D,1304
5297,1304,685,684,19,D,1304
5299,1304,685,684,19,D,1304
5301,1304,686,684,19,D,1306
5303,1304,685,684,19,D,1304
5305,1304,685,684,19,D,1304
5307,1304,685,684,19,D,1304
5309,1304,685,684,19,D,1304
5311,1304,685,684,19,D,1304
5313,1304,685,684,19,D,1304
5315,1304,685,684,19,D,1304
5317,1304,685,684,19,D,1304
5319,1304,685,684,19,D,1304
5321,1304,685,684,19,D,1304
5323,1304,685,684,19,D,1304
5325,1304,685,684,19,D,1304
5327,1304,685,684,19,D,1304
5329,1304,685,684,19,D,1304
5331,1304,685,684,19,D,1304
5333,1304,685,684,19,D,1304
5335,1304,685,684,19,D,1304
5337,1304,685,684,19,D,1304
5339,1304,685,684,19,D,1304
5341,1304,685,684,19,D,1304
5343,1304,685,684,19,D,1304
5345,1304,685,684,19,D,1304
5347,1304,685,684,19,D,1304
5349,1304,685,684,19,D,1304
5351,1304,685,684,19,D,1304
5353,1304,685,684,19,D,1304
5355,1304,685,684,19,D,1304
5357,1304,685,684,19,D,1304
5359,1304,685,684,19,D,1304
5361,1303,684,684,19,D,1302
5363,1303,685,684,19,D,1304
5365,1302,685,648,18,D,1304
5367,1302,685,648,18,D,1304
5369,1302,685,648,18,D,1304
5371,1302,685,648,18,D,1304
5373,1302,685,648,18,D,1304
5375,1302,684,648,18,D,1302
5377,1302,684,648,18,D,1302
5379,1302,685,648,18,D,1304
5381,1302,684,648,18,D,1302
5383,1302,684,648,18,D,1302
5385,1302,684,648,18,D,1302
5387,1302,684,648,18,D,1302
5389,1302,684,648,18,D,1302
5391,1302,684,648,18,D,1302
5393,1302,684,648,18,D,1302
5395,1302,684,648,18,D,1302
5397,1302,684,648,18,D,1302
5399,1302,684,648,18,D,1302
5401,1302,684,648,18,D,1302
5403,1302,684,648,18,D,1302
5405,1302,684,648,18,D,1302
5407,1302,684,648,18,D,1302
5409,1302,684,648,18,D,1302
5411,1302,684,648,18,D,1302
5413,1302,684,648,18,D,1302
5415,1302,684,648,18,D,1302
5417,1302,684,648,18,D,1302
5419,1302,684,648,18,D,1302
5421,1302,684,648,18,D,1302
5423,1302,684,648,18,D,1302
5425,1302,684,648,18,D,1302
5427,1302,684,648,18,D,1302
5429,1302,684,648,18,D,1302
5431,1302,684,648,18,D,1302
5433,1302,684,648,18,D,1302
5435,1302,684,648,18,D,1302
5437,1302,684,648,18,D,1302
5439,1302,684,648,18,D,1302
5441,1302,684,648,18,D,1302
5443,1302,684,648,18,D,1302
5445,1302,684,648,18,D,1302
5447,1302,684,648,18,D,1302
5449,1302,684,648,18,D,1302
5451,1302,684,648,18,D,1302
5453,1302,684,648,18,D,1302
5455,1302,684,648,18,D,1302
5457,1302,684,648,18,D,1302
5459,1302,684,648,18,D,1302
5461,1302,684,648,18,D,1302
5463,1302,684,648,18,D,1302
5465,1302,684,648,18,D,1302
5467,1302,684,648,18,D,1302
5469,1300,683,648,18,D,1300
5471,1300,684,648,18,D,1302
5473,1300,684,648,18,D,1302
5475,1300,684,648,18,D,1302
5477,1300,683,648,18,D,1300
5479,1300,683,648,18,D,1300
5481,1300,684,648,18,D,1302
5483,1300,684,648,18,D,1302
5485,1300,683,648,18,D,1300
5487,1300,684,648,18,D,1302
5489,1300,684,648,18,D,1302
5491,1300,683,648,18,D,1300
5493,1300,683,648,18,D,1300
5495,1300,684,648,18,D,1302
5497,1300,683,648,18,D,1300
5499,1300,683,648,18,D,1300
5501,1300,683,648,18,D,1300
5503,1300,683,648,18,D,1300
5505,1300,683,648,18,D,1300
5507,1300,683,648,18,D,1300
5509,1300,683,648,18,D,1300
5511,1300,683,648,18,D,1300
5513,1300,683,648,18,D,1300
5515,1300,683,648,18,D,1300
5517,1300,683,648,18,D,1300
5519,1300,683,648,18,D,1300
5521,1300,683,648,18,D,1300
5523,1300,683,648,18,D,1300
5525,1300,683,648,18,D,1300
5527,1300,683,648,18,D,1300
5529,1300,683,648,18,D,1300
5531,1300,683,648,18,D,1300
5533,1300,683,648,18,D,1300
5535,1300,684,648,18,D,1302
5537,1300,683,648,18,D,1300
5539,1300,683,648,18,D,1300
5541,1300,683,648,18,D,1300
5543,1299,683,648,18,D,1300
5545,1299,683,648,18,D,1300
5547,1299,683,648,18,D,1300
5549,1299,683,648,18,D,1300
5551,1299,683,648,18,D,1300
5553,1299,683,648,18,D,1300
5555,1299,683,648,18,D,1300
5557,1299,683,648,18,D,1300
5559,1299,683,648,18,D,1300
5561,1299,683,648,18,D,1300
5563,1299,683,648,18,D,1300
5565,1299,683,648,18,D,1300
5567,1299,683,648,18,D,1300
5569,1299,683,648,18,D,1300
5571,1299,683,648,18,D,1300
5573,1299,683,648,18,D,1300
5575,1299,683,648,18,D,1300
5577,1299,683,648,18,D,1300
5579,1299,683,648,18,D,1300
5581,1299,683,648,18,D,1300
5583,1299,683,648,18,D,1300
5585,1299,683,648,18,D,1300
5587,1299,683,648,18,D,1300
5589,1299,683,648,18,D,1300
5591,1298,683,648,18,D,1300
5593,1298,683,648,18,D,1300
5595,1298,683,648,18,D,1300
5597,1298,683,648,18,D,1300
